('IN', 'DT', 'NN'),1882,0.02700530922657483
('NNP', 'WDT', 'VBZ'),2,2.8698522026115655e-05
('RB', 'RB', 'JJR'),2,2.8698522026115655e-05
('VBP', 'RB', 'WRB'),2,2.8698522026115655e-05
('WP', 'NN', 'VBD'),2,2.8698522026115655e-05
('RP', 'TO', 'PRP$'),2,2.8698522026115655e-05
('VBD', 'NN', 'JJ'),2,2.8698522026115655e-05
('NNP', 'WRB', 'VB'),2,2.8698522026115655e-05
('NNP', 'RB', 'VBZ'),2,2.8698522026115655e-05
('IN', 'NNP', 'VBN'),2,2.8698522026115655e-05
('NNP', 'UH', 'UH'),2,2.8698522026115655e-05
('UH', 'UH', 'VBD'),2,2.8698522026115655e-05
('NN', 'WP', 'IN'),2,2.8698522026115655e-05
('VBP', 'VBD', 'PRP'),2,2.8698522026115655e-05
('NN', 'WP', 'RB'),2,2.8698522026115655e-05
('RB', 'VBD', 'UH'),2,2.8698522026115655e-05
('NN', 'CC', 'VBP'),2,2.8698522026115655e-05
('VBZ', 'VBD', 'NNP'),2,2.8698522026115655e-05
('CD', 'NN', 'VB'),2,2.8698522026115655e-05
('NNP', 'RB', 'VBN'),2,2.8698522026115655e-05
('NNP', 'PRP$', 'NNS'),2,2.8698522026115655e-05
('VBN', 'NNP', 'POS'),2,2.8698522026115655e-05
('PRP$', 'JJ', 'VBD'),2,2.8698522026115655e-05
('CD', 'NNS', 'VBN'),2,2.8698522026115655e-05
('VB', 'VBG', 'DT'),2,2.8698522026115655e-05
('NNP', 'NN', 'EX'),2,2.8698522026115655e-05
('JJ', 'NNP', 'TO'),2,2.8698522026115655e-05
('DT', 'CD', 'JJ'),2,2.8698522026115655e-05
('VBD', 'DT', 'JJR'),2,2.8698522026115655e-05
('DT', 'VBN', 'RP'),2,2.8698522026115655e-05
('NNP', 'VB', 'VBN'),2,2.8698522026115655e-05
('VB', 'VBN', 'JJR'),2,2.8698522026115655e-05
('VBN', 'JJR', 'IN'),2,2.8698522026115655e-05
('VB', 'PRP', 'VBN'),2,2.8698522026115655e-05
('VBP', 'NNP', 'NN'),2,2.8698522026115655e-05
('VBP', 'CC', 'VBP'),2,2.8698522026115655e-05
('VB', 'RB', 'NNS'),2,2.8698522026115655e-05
('DT', 'DT', 'JJ'),2,2.8698522026115655e-05
('NN', 'VB', 'CC'),2,2.8698522026115655e-05
('RBR', 'CC', 'PRP'),2,2.8698522026115655e-05
('VBG', 'JJ', 'PRP'),2,2.8698522026115655e-05
('NN', 'VBN', 'UH'),2,2.8698522026115655e-05
('VBD', 'VBG', 'VBP'),2,2.8698522026115655e-05
('VB', 'JJ', 'VBG'),2,2.8698522026115655e-05
('JJ', 'VBG', 'RB'),2,2.8698522026115655e-05
('RB', 'VBZ', 'WRB'),2,2.8698522026115655e-05
('NNP', 'NN', 'POS'),2,2.8698522026115655e-05
('IN', 'NNS', 'VBP'),2,2.8698522026115655e-05
('VBZ', 'CD', 'IN'),2,2.8698522026115655e-05
('PRP', 'RB', 'UH'),2,2.8698522026115655e-05
('IN', 'IN', 'PDT'),2,2.8698522026115655e-05
('VBZ', 'VBG', 'RP'),2,2.8698522026115655e-05
('PRP', 'VBP', 'VBZ'),2,2.8698522026115655e-05
('JJ', 'VBZ', 'IN'),2,2.8698522026115655e-05
('DT', 'VBZ', 'JJR'),2,2.8698522026115655e-05
('VBZ', 'JJR', 'RB'),2,2.8698522026115655e-05
('PRP', 'NNS', 'TO'),2,2.8698522026115655e-05
('PRP', 'MD', 'RBR'),2,2.8698522026115655e-05
('MD', 'RBR', 'VB'),2,2.8698522026115655e-05
('RB', 'WRB', 'RB'),2,2.8698522026115655e-05
('VBN', 'RB', 'NN'),2,2.8698522026115655e-05
('NN', 'NNP', 'TO'),2,2.8698522026115655e-05
('CC', 'VBN', 'RP'),2,2.8698522026115655e-05
('NN', 'PRP', 'CC'),2,2.8698522026115655e-05
('NN', 'VB', 'RB'),2,2.8698522026115655e-05
('NN', 'VBG', 'VBP'),2,2.8698522026115655e-05
('NNP', 'VBG', 'RP'),2,2.8698522026115655e-05
('DT', 'IN', 'TO'),2,2.8698522026115655e-05
('JJR', 'NNS', 'VBD'),2,2.8698522026115655e-05
('VB', 'VBG', 'TO'),2,2.8698522026115655e-05
('NNS', 'IN', 'PDT'),2,2.8698522026115655e-05
('NN', 'NNS', 'WP'),2,2.8698522026115655e-05
('NNS', 'NNP', 'VBN'),2,2.8698522026115655e-05
('VB', 'RP', 'VBD'),2,2.8698522026115655e-05
('CC', 'VBZ', 'PRP'),2,2.8698522026115655e-05
('NNP', 'DT', 'VBP'),2,2.8698522026115655e-05
('TO', 'NN', 'UH'),2,2.8698522026115655e-05
('NN', 'UH', 'VB'),2,2.8698522026115655e-05
('WRB', 'IN', 'NNP'),2,2.8698522026115655e-05
('NNS', 'NNS', 'IN'),2,2.8698522026115655e-05
('VBD', 'NNS', 'NNS'),2,2.8698522026115655e-05
('NNS', 'NNS', 'CC'),2,2.8698522026115655e-05
('CC', 'NN', 'EX'),2,2.8698522026115655e-05
('DT', 'VBZ', 'TO'),2,2.8698522026115655e-05
('VB', 'RP', 'NNS'),2,2.8698522026115655e-05
('VBD', 'VB', 'PRP$'),2,2.8698522026115655e-05
('NNS', 'TO', 'PRP$'),2,2.8698522026115655e-05
('NNP', 'NNP', 'PRP$'),2,2.8698522026115655e-05
('NN', 'POS', 'NNP'),2,2.8698522026115655e-05
('NNP', 'RB', 'WRB'),2,2.8698522026115655e-05
('VB', 'WRB', 'TO'),2,2.8698522026115655e-05
('VBZ', 'VBN', 'PRP'),2,2.8698522026115655e-05
('PRP', 'UH', 'VB'),2,2.8698522026115655e-05
('NNS', 'NNS', 'NNP'),2,2.8698522026115655e-05
('DT', 'RB', 'UH'),2,2.8698522026115655e-05
('VB', 'UH', 'VBP'),2,2.8698522026115655e-05
('NNP', 'RP', 'PRP'),2,2.8698522026115655e-05
('VBD', 'VB', 'WP'),2,2.8698522026115655e-05
('NN', 'JJ', 'VB'),2,2.8698522026115655e-05
('JJ', 'VB', 'POS'),2,2.8698522026115655e-05
('CC', 'DT', 'CC'),2,2.8698522026115655e-05
('VBD', 'PRP$', 'VBG'),2,2.8698522026115655e-05
('PRP$', 'VBG', 'IN'),2,2.8698522026115655e-05
('TO', 'CD', 'PRP'),2,2.8698522026115655e-05
('JJ', 'VBG', 'JJ'),2,2.8698522026115655e-05
('VBG', 'JJ', 'DT'),2,2.8698522026115655e-05
('JJ', 'VBG', 'NNS'),2,2.8698522026115655e-05
('IN', 'VBG', 'JJ'),2,2.8698522026115655e-05
('NNP', 'WDT', 'RB'),2,2.8698522026115655e-05
('WDT', 'RB', 'VBD'),2,2.8698522026115655e-05
('NNS', 'WDT', 'VBZ'),2,2.8698522026115655e-05
('VBD', 'WRB', 'NNP'),2,2.8698522026115655e-05
('TO', 'IN', 'DT'),2,2.8698522026115655e-05
('DT', 'NNP', 'CD'),2,2.8698522026115655e-05
('VBN', 'CD', 'JJ'),2,2.8698522026115655e-05
('PRP', 'VBG', 'NN'),2,2.8698522026115655e-05
('JJ', 'NNP', 'WRB'),2,2.8698522026115655e-05
('DT', 'WRB', 'PRP'),2,2.8698522026115655e-05
('VB', 'WP', 'MD'),2,2.8698522026115655e-05
('TO', 'VB', 'VBP'),2,2.8698522026115655e-05
('VBP', 'WP', 'VBZ'),2,2.8698522026115655e-05
('MD', 'RB', 'DT'),2,2.8698522026115655e-05
('PRP', 'JJ', 'VBD'),2,2.8698522026115655e-05
('JJ', 'JJ', 'RB'),2,2.8698522026115655e-05
('VBP', 'VBG', 'DT'),2,2.8698522026115655e-05
('PRP', 'VB', 'CD'),2,2.8698522026115655e-05
('VB', 'CD', 'NN'),2,2.8698522026115655e-05
('CD', 'NN', 'WDT'),2,2.8698522026115655e-05
('MD', 'IN', 'DT'),2,2.8698522026115655e-05
('NN', 'RP', 'PRP'),2,2.8698522026115655e-05
('VBN', 'DT', 'RB'),2,2.8698522026115655e-05
('CD', 'NNS', 'WP'),2,2.8698522026115655e-05
('NN', 'NNS', 'VBZ'),2,2.8698522026115655e-05
('JJ', 'EX', 'PRP'),2,2.8698522026115655e-05
('EX', 'PRP', 'VBZ'),2,2.8698522026115655e-05
('VBZ', 'NNS', 'NNP'),2,2.8698522026115655e-05
('VBN', 'VBG', 'TO'),2,2.8698522026115655e-05
('JJS', 'NN', 'DT'),2,2.8698522026115655e-05
('TO', 'NN', 'IN'),2,2.8698522026115655e-05
('DT', 'NNP', 'WP'),2,2.8698522026115655e-05
('PRP', 'VB', 'UH'),2,2.8698522026115655e-05
('DT', 'CD', 'VBZ'),2,2.8698522026115655e-05
('CD', 'VBZ', 'PRP'),2,2.8698522026115655e-05
('TO', 'VB', 'JJR'),2,2.8698522026115655e-05
('NNP', 'NN', 'VBP'),2,2.8698522026115655e-05
('NN', 'VB', 'NNP'),2,2.8698522026115655e-05
('CD', 'CC', 'VBD'),2,2.8698522026115655e-05
('NN', 'NNS', 'UH'),2,2.8698522026115655e-05
('CD', 'CC', 'RB'),2,2.8698522026115655e-05
('TO', 'IN', 'NN'),2,2.8698522026115655e-05
('VBZ', 'VB', 'TO'),2,2.8698522026115655e-05
('TO', 'PRP', 'TO'),2,2.8698522026115655e-05
('VBP', 'VBN', 'CD'),2,2.8698522026115655e-05
('RB', 'VBN', 'NNS'),2,2.8698522026115655e-05
('IN', 'NNP', 'PDT'),2,2.8698522026115655e-05
('VB', 'NN', 'JJ'),2,2.8698522026115655e-05
('NNS', 'UH', 'UH'),2,2.8698522026115655e-05
('VBN', 'RBR', 'CC'),2,2.8698522026115655e-05
('VB', 'WRB', 'MD'),2,2.8698522026115655e-05
('VBP', 'NNP', 'DT'),2,2.8698522026115655e-05
('NN', 'UH', 'VBN'),2,2.8698522026115655e-05
('UH', 'VBN', 'IN'),2,2.8698522026115655e-05
('PRP$', 'VBG', 'TO'),2,2.8698522026115655e-05
('TO', 'NNP', 'UH'),2,2.8698522026115655e-05
('VB', 'NNS', 'MD'),2,2.8698522026115655e-05
('NNP', 'CC', 'VBN'),2,2.8698522026115655e-05
('VB', 'WRB', 'NNS'),2,2.8698522026115655e-05
('VB', 'JJ', 'JJ'),2,2.8698522026115655e-05
('TO', 'WP', 'PRP'),2,2.8698522026115655e-05
('VB', 'VBN', 'MD'),2,2.8698522026115655e-05
('NN', 'JJ', 'DT'),2,2.8698522026115655e-05
('CC', 'WRB', 'VBZ'),2,2.8698522026115655e-05
('WP', 'IN', 'NNP'),2,2.8698522026115655e-05
('RBS', 'JJ', 'NN'),2,2.8698522026115655e-05
('JJ', 'TO', 'PRP$'),2,2.8698522026115655e-05
('DT', 'CC', 'WRB'),2,2.8698522026115655e-05
('PRP', 'NNP', 'RP'),2,2.8698522026115655e-05
('JJS', 'JJ', 'NN'),2,2.8698522026115655e-05
('DT', 'TO', 'VB'),2,2.8698522026115655e-05
('NNP', 'VBZ', 'VBG'),2,2.8698522026115655e-05
('PRP', 'NNP', 'DT'),2,2.8698522026115655e-05
('RB', 'JJ', 'PDT'),2,2.8698522026115655e-05
('VBZ', 'NN', 'RB'),2,2.8698522026115655e-05
('NNS', 'VB', 'RB'),2,2.8698522026115655e-05
('VB', 'WP', 'DT'),2,2.8698522026115655e-05
('PRP', 'DT', 'MD'),2,2.8698522026115655e-05
('VBD', 'RB', 'UH'),2,2.8698522026115655e-05
('IN', 'TO', 'PRP'),2,2.8698522026115655e-05
('TO', 'PRP', 'VBG'),2,2.8698522026115655e-05
('VBZ', 'DT', 'CD'),2,2.8698522026115655e-05
('WP', 'VBD', 'NNS'),2,2.8698522026115655e-05
('JJ', 'NNP', 'CD'),2,2.8698522026115655e-05
('WP', 'NNP', 'VBD'),2,2.8698522026115655e-05
('NNS', 'NN', 'DT'),2,2.8698522026115655e-05
('VBZ', 'NN', 'WDT'),2,2.8698522026115655e-05
('VBD', 'RP', 'NNS'),2,2.8698522026115655e-05
('VBD', 'VBP', 'RP'),2,2.8698522026115655e-05
('VBG', 'CC', 'PRP'),2,2.8698522026115655e-05
('JJR', 'PRP', 'VBZ'),2,2.8698522026115655e-05
('POS', 'DT', 'NN'),2,2.8698522026115655e-05
('RB', 'NNP', 'POS'),2,2.8698522026115655e-05
('VBG', 'RB', 'WRB'),2,2.8698522026115655e-05
('RBR', 'IN', 'PRP'),2,2.8698522026115655e-05
('DT', 'DT', 'MD'),2,2.8698522026115655e-05
('JJ', 'CC', 'WRB'),2,2.8698522026115655e-05
('VBD', 'RP', 'VBN'),2,2.8698522026115655e-05
('RP', 'VBN', 'IN'),2,2.8698522026115655e-05
('VBN', 'IN', 'VBN'),2,2.8698522026115655e-05
('VBD', 'RP', 'VBP'),2,2.8698522026115655e-05
('VBG', 'RB', 'NN'),2,2.8698522026115655e-05
('NN', 'NN', 'UH'),2,2.8698522026115655e-05
('UH', 'NNP', 'RB'),2,2.8698522026115655e-05
('RB', 'VBP', 'RP'),2,2.8698522026115655e-05
('VBP', 'RP', 'CC'),2,2.8698522026115655e-05
('UH', 'PRP', 'RB'),2,2.8698522026115655e-05
('DT', 'VBP', 'NNS'),2,2.8698522026115655e-05
('VBZ', 'VBN', 'JJ'),2,2.8698522026115655e-05
('CC', 'TO', 'PRP'),2,2.8698522026115655e-05
('NN', 'VBN', 'DT'),2,2.8698522026115655e-05
('NN', 'TO', 'RB'),2,2.8698522026115655e-05
('TO', 'RB', 'VB'),2,2.8698522026115655e-05
('RB', 'VB', 'VBD'),2,2.8698522026115655e-05
('VB', 'VBD', 'DT'),2,2.8698522026115655e-05
('NNS', 'RB', 'NN'),2,2.8698522026115655e-05
('VBD', 'DT', 'RBS'),2,2.8698522026115655e-05
('PRP$', 'PRP', 'MD'),2,2.8698522026115655e-05
('DT', 'VBP', 'PRP'),2,2.8698522026115655e-05
('IN', 'NN', 'PRP$'),2,2.8698522026115655e-05
('IN', 'NNS', 'VBZ'),2,2.8698522026115655e-05
('DT', 'JJ', 'JJR'),2,2.8698522026115655e-05
('NN', 'VB', 'PRP$'),2,2.8698522026115655e-05
('VB', 'RB', 'NN'),2,2.8698522026115655e-05
('CC', 'NN', 'PRP$'),2,2.8698522026115655e-05
('VBP', 'NN', 'JJ'),2,2.8698522026115655e-05
('CD', 'NNS', 'JJ'),2,2.8698522026115655e-05
('DT', 'NNS', 'VBZ'),2,2.8698522026115655e-05
('NNS', 'VBZ', 'RB'),2,2.8698522026115655e-05
('DT', 'RB', 'VBZ'),2,2.8698522026115655e-05
('POS', 'NNS', 'RB'),2,2.8698522026115655e-05
('VBN', 'PRP', 'CD'),2,2.8698522026115655e-05
('CD', 'PRP', 'VBP'),2,2.8698522026115655e-05
('JJ', 'PRP', 'CC'),2,2.8698522026115655e-05
('NNP', 'VB', 'POS'),2,2.8698522026115655e-05
('CD', 'JJR', 'DT'),2,2.8698522026115655e-05
('VBZ', 'DT', 'JJS'),2,2.8698522026115655e-05
('NNP', 'PRP', 'NN'),2,2.8698522026115655e-05
('POS', 'NNS', 'VBP'),2,2.8698522026115655e-05
('JJ', 'UH', 'VB'),2,2.8698522026115655e-05
('VBZ', 'DT', 'VBN'),2,2.8698522026115655e-05
('VBN', 'WP', 'VBZ'),2,2.8698522026115655e-05
('PRP', 'DT', 'VBG'),2,2.8698522026115655e-05
('PRP$', 'JJ', 'PRP'),2,2.8698522026115655e-05
('NNP', 'CD', 'NN'),2,2.8698522026115655e-05
('VB', 'TO', 'PDT'),2,2.8698522026115655e-05
('VBD', 'NNS', 'VBD'),2,2.8698522026115655e-05
('POS', 'NNS', 'PRP'),2,2.8698522026115655e-05
('VBG', 'NNS', 'RB'),2,2.8698522026115655e-05
('CC', 'VBN', 'TO'),2,2.8698522026115655e-05
('VBD', 'JJR', 'IN'),2,2.8698522026115655e-05
('VBN', 'DT', 'VBZ'),2,2.8698522026115655e-05
('NNP', 'VBP', 'DT'),2,2.8698522026115655e-05
('CD', 'NNS', 'WRB'),2,2.8698522026115655e-05
('NNP', 'RB', 'CD'),2,2.8698522026115655e-05
('IN', 'JJ', 'DT'),2,2.8698522026115655e-05
('VBD', 'VBD', 'DT'),2,2.8698522026115655e-05
('VBG', 'NN', 'VB'),2,2.8698522026115655e-05
('NN', 'VB', 'WP'),2,2.8698522026115655e-05
('VB', 'WP', 'VBD'),2,2.8698522026115655e-05
('VBP', 'JJ', 'VBP'),2,2.8698522026115655e-05
('PRP', 'RB', 'VBG'),2,2.8698522026115655e-05
('VBG', 'NN', 'WRB'),2,2.8698522026115655e-05
('RB', 'VBN', 'VB'),2,2.8698522026115655e-05
('RP', 'NNP', 'NN'),2,2.8698522026115655e-05
('IN', 'NNP', 'CD'),2,2.8698522026115655e-05
('NNP', 'CD', 'NNP'),2,2.8698522026115655e-05
('CD', 'NNP', 'NNP'),2,2.8698522026115655e-05
('MD', 'VB', 'VBD'),2,2.8698522026115655e-05
('NNS', 'NN', 'VBD'),2,2.8698522026115655e-05
('NNP', 'NN', 'JJ'),2,2.8698522026115655e-05
('RB', 'JJ', 'WP'),2,2.8698522026115655e-05
('TO', 'NNP', 'NNS'),2,2.8698522026115655e-05
('PRP', 'DT', 'JJR'),2,2.8698522026115655e-05
('JJ', 'NNP', 'JJ'),2,2.8698522026115655e-05
('IN', 'RB', 'CD'),2,2.8698522026115655e-05
('VB', 'CD', 'CC'),2,2.8698522026115655e-05
('CD', 'RB', 'CC'),2,2.8698522026115655e-05
('CC', 'UH', 'NNP'),2,2.8698522026115655e-05
('PRP', 'PRP$', 'JJ'),2,2.8698522026115655e-05
('NNS', 'RB', 'PRP$'),2,2.8698522026115655e-05
('POS', 'DT', 'JJ'),2,2.8698522026115655e-05
('JJ', 'JJ', 'VBD'),2,2.8698522026115655e-05
('DT', 'JJR', 'RB'),2,2.8698522026115655e-05
('NN', 'RB', 'NNS'),2,2.8698522026115655e-05
('PRP', 'JJ', 'WP'),2,2.8698522026115655e-05
('VB', 'DT', 'PRP$'),2,2.8698522026115655e-05
('NNP', 'WRB', 'VBD'),2,2.8698522026115655e-05
('VBD', 'CD', 'RB'),2,2.8698522026115655e-05
('CD', 'VBZ', 'DT'),2,2.8698522026115655e-05
('VBG', 'VB', 'NN'),2,2.8698522026115655e-05
('CC', 'IN', 'PDT'),2,2.8698522026115655e-05
('CD', 'JJR', 'NNP'),2,2.8698522026115655e-05
('VB', 'VB', 'VB'),2,2.8698522026115655e-05
('VB', 'NNP', 'MD'),2,2.8698522026115655e-05
('VBZ', 'NNP', 'DT'),2,2.8698522026115655e-05
('RB', 'UH', 'NNP'),2,2.8698522026115655e-05
('UH', 'NNP', 'VBD'),2,2.8698522026115655e-05
('VBN', 'IN', 'NNPS'),2,2.8698522026115655e-05
('IN', 'RB', 'VBN'),2,2.8698522026115655e-05
('IN', 'NNPS', 'IN'),2,2.8698522026115655e-05
('IN', 'CD', 'CC'),2,2.8698522026115655e-05
('DT', 'JJR', 'NNP'),2,2.8698522026115655e-05
('WDT', 'VBD', 'RP'),2,2.8698522026115655e-05
('PRP', 'MD', 'NNP'),2,2.8698522026115655e-05
('MD', 'NNP', 'VBD'),2,2.8698522026115655e-05
('NN', 'VBP', 'TO'),2,2.8698522026115655e-05
('VBG', 'RP', 'JJ'),2,2.8698522026115655e-05
('CC', 'NNP', 'WRB'),2,2.8698522026115655e-05
('VBN', 'CC', 'JJ'),2,2.8698522026115655e-05
('JJ', 'NNP', 'UH'),2,2.8698522026115655e-05
('RB', 'CD', 'VBZ'),2,2.8698522026115655e-05
('NNS', 'VBN', 'PRP'),2,2.8698522026115655e-05
('VBD', 'NNP', 'PRP$'),2,2.8698522026115655e-05
('PRP', 'IN', 'WP'),2,2.8698522026115655e-05
('IN', 'WP', 'VBD'),2,2.8698522026115655e-05
('RB', 'NN', 'MD'),2,2.8698522026115655e-05
('VBP', 'NNP', 'VB'),2,2.8698522026115655e-05
('RB', 'NNP', 'EX'),2,2.8698522026115655e-05
('VB', 'NN', 'VBD'),2,2.8698522026115655e-05
('NNP', 'CC', 'NN'),2,2.8698522026115655e-05
('JJ', 'WP', 'VBP'),2,2.8698522026115655e-05
('VBG', 'DT', 'RB'),2,2.8698522026115655e-05
('NN', 'WDT', 'NNP'),2,2.8698522026115655e-05
('NN', 'NNP', 'VBG'),2,2.8698522026115655e-05
('VBD', 'NNP', 'WRB'),2,2.8698522026115655e-05
('VBD', 'WRB', 'MD'),2,2.8698522026115655e-05
('VB', 'PRP', 'JJR'),2,2.8698522026115655e-05
('JJR', 'NNP', 'CC'),2,2.8698522026115655e-05
('DT', 'CD', 'NNP'),2,2.8698522026115655e-05
('NN', 'VBZ', 'CC'),2,2.8698522026115655e-05
('VBZ', 'CC', 'PRP'),2,2.8698522026115655e-05
('IN', 'VB', 'CD'),2,2.8698522026115655e-05
('WRB', 'VBZ', 'IN'),2,2.8698522026115655e-05
('VBP', 'VBD', 'NNP'),2,2.8698522026115655e-05
('POS', 'PRP', 'MD'),2,2.8698522026115655e-05
('MD', 'VB', 'UH'),2,2.8698522026115655e-05
('RP', 'JJ', 'NN'),2,2.8698522026115655e-05
('DT', 'VBG', 'RP'),2,2.8698522026115655e-05
('VBZ', 'JJ', 'VBZ'),2,2.8698522026115655e-05
('DT', 'VB', 'IN'),2,2.8698522026115655e-05
('DT', 'JJS', 'PRP'),2,2.8698522026115655e-05
('VBD', 'EX', 'MD'),2,2.8698522026115655e-05
('DT', 'NNS', 'PDT'),2,2.8698522026115655e-05
('PRP', 'VBP', 'NNPS'),2,2.8698522026115655e-05
('VB', 'VBN', 'RP'),2,2.8698522026115655e-05
('RP', 'CD', 'NNS'),2,2.8698522026115655e-05
('MD', 'VBN', 'TO'),2,2.8698522026115655e-05
('NN', 'VBD', 'WP'),2,2.8698522026115655e-05
('VBP', 'IN', 'WRB'),2,2.8698522026115655e-05
('VBP', 'WRB', 'DT'),2,2.8698522026115655e-05
('CD', 'DT', 'NN'),2,2.8698522026115655e-05
('EX', 'VBZ', 'JJ'),2,2.8698522026115655e-05
('VBZ', 'JJ', 'WRB'),2,2.8698522026115655e-05
('RB', 'NNPS', 'PRP'),2,2.8698522026115655e-05
('VBZ', 'WP', 'VBZ'),2,2.8698522026115655e-05
('NNS', 'VB', 'POS'),2,2.8698522026115655e-05
('POS', 'VB', 'PRP'),2,2.8698522026115655e-05
('CC', 'VB', 'JJ'),2,2.8698522026115655e-05
('DT', 'VBD', 'NNS'),2,2.8698522026115655e-05
('TO', 'NNP', 'TO'),2,2.8698522026115655e-05
('EX', 'VBG', 'IN'),2,2.8698522026115655e-05
('RB', 'DT', 'RB'),2,2.8698522026115655e-05
('NN', 'VBG', 'PDT'),2,2.8698522026115655e-05
('VBP', 'JJ', 'CC'),2,2.8698522026115655e-05
('CC', 'JJ', 'DT'),2,2.8698522026115655e-05
('VBG', 'NN', 'RB'),2,2.8698522026115655e-05
('CC', 'JJR', 'NNS'),2,2.8698522026115655e-05
('TO', 'CD', 'IN'),2,2.8698522026115655e-05
('NN', 'VBD', 'UH'),2,2.8698522026115655e-05
('IN', 'JJ', 'VBN'),2,2.8698522026115655e-05
('JJ', 'VBN', 'NN'),2,2.8698522026115655e-05
('VBZ', 'RB', 'VBD'),2,2.8698522026115655e-05
('RP', 'VBG', 'RP'),2,2.8698522026115655e-05
('VBZ', 'PDT', 'DT'),2,2.8698522026115655e-05
('VB', 'NNS', 'CC'),2,2.8698522026115655e-05
('VBP', 'CD', 'NNS'),2,2.8698522026115655e-05
('NN', 'CC', 'VBZ'),2,2.8698522026115655e-05
('NN', 'NN', 'CD'),2,2.8698522026115655e-05
('NN', 'NNS', 'NNS'),2,2.8698522026115655e-05
('VBP', 'NNS', 'PRP'),2,2.8698522026115655e-05
('JJ', 'VBP', 'TO'),2,2.8698522026115655e-05
('POS', 'JJ', 'NNP'),2,2.8698522026115655e-05
('VBG', 'IN', 'JJ'),2,2.8698522026115655e-05
('WDT', 'VBD', 'PDT'),2,2.8698522026115655e-05
('PRP', 'CC', 'PDT'),2,2.8698522026115655e-05
('PRP', 'CC', 'NN'),2,2.8698522026115655e-05
('VBG', 'NN', 'VBD'),2,2.8698522026115655e-05
('IN', 'VBD', 'PRP'),2,2.8698522026115655e-05
('NN', 'WDT', 'NN'),2,2.8698522026115655e-05
('CC', 'NN', 'VBN'),2,2.8698522026115655e-05
('VBG', 'NNP', 'POS'),2,2.8698522026115655e-05
('MD', 'PRP', 'VBD'),2,2.8698522026115655e-05
('IN', 'CC', 'VBG'),2,2.8698522026115655e-05
('IN', 'VBD', 'NNS'),2,2.8698522026115655e-05
('NN', 'RB', 'MD'),2,2.8698522026115655e-05
('TO', 'PRP', 'MD'),2,2.8698522026115655e-05
('VBD', 'VBD', 'NN'),2,2.8698522026115655e-05
('NNS', 'TO', 'PRP'),2,2.8698522026115655e-05
('VBP', 'IN', 'JJ'),2,2.8698522026115655e-05
('RP', 'JJ', 'PRP'),2,2.8698522026115655e-05
('VBP', 'JJ', 'EX'),2,2.8698522026115655e-05
('VBP', 'IN', 'NNS'),2,2.8698522026115655e-05
('VBD', 'RP', 'WP'),2,2.8698522026115655e-05
('RP', 'WP', 'VBZ'),2,2.8698522026115655e-05
('PRP', 'NN', 'TO'),2,2.8698522026115655e-05
('POS', 'VB', 'NNP'),2,2.8698522026115655e-05
('UH', 'DT', 'VBD'),2,2.8698522026115655e-05
('NN', 'NN', 'VBP'),2,2.8698522026115655e-05
('RBR', 'JJ', 'NNS'),2,2.8698522026115655e-05
('VBD', 'UH', 'VB'),2,2.8698522026115655e-05
('DT', 'DT', 'IN'),2,2.8698522026115655e-05
('VBP', 'NN', 'TO'),2,2.8698522026115655e-05
('VB', 'WRB', 'VBD'),2,2.8698522026115655e-05
('NNS', 'VBP', 'WRB'),2,2.8698522026115655e-05
('NN', 'MD', 'TO'),2,2.8698522026115655e-05
('TO', 'NNP', 'VBD'),2,2.8698522026115655e-05
('JJR', 'NNS', 'PRP'),2,2.8698522026115655e-05
('JJ', 'VB', 'DT'),2,2.8698522026115655e-05
('DT', 'JJ', 'RP'),2,2.8698522026115655e-05
('VBG', 'CC', 'VBD'),2,2.8698522026115655e-05
('NN', 'DT', 'DT'),2,2.8698522026115655e-05
('NNS', 'POS', 'NN'),2,2.8698522026115655e-05
('CD', 'NNS', 'VBG'),2,2.8698522026115655e-05
('RP', 'VBG', 'PRP$'),2,2.8698522026115655e-05
('JJ', 'CC', 'NNS'),2,2.8698522026115655e-05
('VBD', 'NNP', 'UH'),2,2.8698522026115655e-05
('VBD', 'PRP', 'VBN'),2,2.8698522026115655e-05
('RB', 'WRB', 'JJ'),2,2.8698522026115655e-05
('WRB', 'JJ', 'VBD'),2,2.8698522026115655e-05
('DT', 'JJ', 'WRB'),2,2.8698522026115655e-05
('PRP$', 'VBG', 'NNS'),2,2.8698522026115655e-05
('IN', 'VBZ', 'IN'),2,2.8698522026115655e-05
('NNS', 'NNS', 'VBG'),2,2.8698522026115655e-05
('VBD', 'VBD', 'IN'),2,2.8698522026115655e-05
('VB', 'PRP$', 'WRB'),2,2.8698522026115655e-05
('PRP$', 'WRB', 'JJ'),2,2.8698522026115655e-05
('VB', 'JJR', 'IN'),2,2.8698522026115655e-05
('JJR', 'RB', 'IN'),2,2.8698522026115655e-05
('VB', 'WRB', 'JJ'),2,2.8698522026115655e-05
('IN', 'NNS', 'JJ'),2,2.8698522026115655e-05
('CC', 'JJ', 'EX'),2,2.8698522026115655e-05
('RB', 'VBG', 'WRB'),2,2.8698522026115655e-05
('VBZ', 'RB', 'VBG'),2,2.8698522026115655e-05
('CC', 'WRB', 'TO'),2,2.8698522026115655e-05
('VBZ', 'NN', 'DT'),2,2.8698522026115655e-05
('VB', 'VBN', 'VBN'),2,2.8698522026115655e-05
