('IN', 'DT', 'NN'),58483,0.023681757478524322
('JJ', 'NNPS', 'NNP'),11,4.4542744432359415e-06
('VB', 'NN', 'VBP'),11,4.4542744432359415e-06
('NNS', 'IN', 'WP$'),11,4.4542744432359415e-06
('NNS', 'WRB', 'CD'),11,4.4542744432359415e-06
('RBR', 'JJ', 'VBG'),11,4.4542744432359415e-06
('JJ', 'NNPS', 'VBP'),11,4.4542744432359415e-06
('EX', 'VBP', 'JJR'),11,4.4542744432359415e-06
('VBP', 'VBG', 'VBN'),11,4.4542744432359415e-06
('VBP', 'NN', 'MD'),11,4.4542744432359415e-06
('NN', 'CD', 'WDT'),11,4.4542744432359415e-06
('VBN', 'JJR', 'NNS'),11,4.4542744432359415e-06
('VBZ', 'IN', 'PDT'),11,4.4542744432359415e-06
('WDT', 'CD', 'MD'),11,4.4542744432359415e-06
('VBP', 'NN', 'EX'),11,4.4542744432359415e-06
('JJR', 'JJ', 'JJ'),11,4.4542744432359415e-06
('NN', 'CD', 'WP'),11,4.4542744432359415e-06
('VBP', 'RBR', 'RB'),11,4.4542744432359415e-06
('VBG', 'IN', 'JJS'),11,4.4542744432359415e-06
('JJR', 'NNS', 'RBR'),11,4.4542744432359415e-06
('IN', 'PRP', 'JJS'),11,4.4542744432359415e-06
('NNS', 'NNP', 'VBN'),11,4.4542744432359415e-06
('VBN', 'DT', 'PRP'),11,4.4542744432359415e-06
('IN', 'JJ', 'JJR'),11,4.4542744432359415e-06
('WRB', 'NNP', 'IN'),11,4.4542744432359415e-06
('WP', 'MD', 'PRP$'),11,4.4542744432359415e-06
('NNP', 'POS', 'WP'),11,4.4542744432359415e-06
('NNS', 'DT', 'WP'),11,4.4542744432359415e-06
('PRP', 'JJR', 'PRP'),11,4.4542744432359415e-06
('PRP', 'WRB', 'VBZ'),11,4.4542744432359415e-06
('DT', 'MD', 'TO'),11,4.4542744432359415e-06
('WDT', 'CD', 'VBD'),11,4.4542744432359415e-06
('VB', 'VBZ', 'JJ'),11,4.4542744432359415e-06
('VBZ', 'JJR', 'NNS'),11,4.4542744432359415e-06
('NNPS', 'WP', 'VBP'),11,4.4542744432359415e-06
('RB', 'RBR', 'VBZ'),11,4.4542744432359415e-06
('WDT', 'VBZ', 'RBS'),11,4.4542744432359415e-06
('VBZ', 'PRP', 'RBR'),11,4.4542744432359415e-06
('VBP', 'NN', 'JJR'),11,4.4542744432359415e-06
('RB', 'VB', 'MD'),11,4.4542744432359415e-06
('NNPS', 'IN', 'JJ'),11,4.4542744432359415e-06
('PRP', 'TO', 'CD'),11,4.4542744432359415e-06
('TO', 'PRP$', 'WRB'),11,4.4542744432359415e-06
('IN', 'JJR', 'DT'),11,4.4542744432359415e-06
('EX', 'RB', 'VBN'),11,4.4542744432359415e-06
('RB', 'MD', 'CD'),11,4.4542744432359415e-06
('RB', 'MD', 'PRP$'),11,4.4542744432359415e-06
('POS', 'VBP', 'VBG'),11,4.4542744432359415e-06
('VBZ', 'CD', 'CD'),11,4.4542744432359415e-06
('EX', 'VBD', 'PRP$'),10,4.049340402941764e-06
('VBN', 'TO', 'RB'),10,4.049340402941764e-06
('NNPS', 'CC', 'NNS'),10,4.049340402941764e-06
('DT', 'DT', 'JJR'),10,4.049340402941764e-06
('NNS', 'RP', 'PRP'),10,4.049340402941764e-06
('JJR', 'NN', 'JJ'),10,4.049340402941764e-06
('RB', 'VBZ', 'EX'),10,4.049340402941764e-06
('VB', 'JJ', 'MD'),10,4.049340402941764e-06
('JJS', 'EX', 'VBD'),10,4.049340402941764e-06
('PRP$', 'VBD', 'VBG'),10,4.049340402941764e-06
('WDT', 'VBP', 'CC'),10,4.049340402941764e-06
('JJR', 'NN', 'VBN'),10,4.049340402941764e-06
('VBD', 'NN', 'MD'),10,4.049340402941764e-06
('RB', 'VBG', 'EX'),10,4.049340402941764e-06
('VB', 'RP', 'VBD'),10,4.049340402941764e-06
('NN', 'VBP', 'JJR'),10,4.049340402941764e-06
('VBG', 'JJR', 'NN'),10,4.049340402941764e-06
('JJR', 'RB', 'CC'),10,4.049340402941764e-06
('VBP', 'VBD', 'JJ'),10,4.049340402941764e-06
('VBZ', 'VBP', 'TO'),10,4.049340402941764e-06
('CC', 'EX', 'VB'),10,4.049340402941764e-06
('CC', 'WRB', 'EX'),10,4.049340402941764e-06
('VB', 'CD', 'CD'),10,4.049340402941764e-06
('VBG', 'RB', 'MD'),10,4.049340402941764e-06
('CD', 'WDT', 'RB'),10,4.049340402941764e-06
('JJ', 'WP$', 'JJ'),10,4.049340402941764e-06
('WDT', 'IN', 'IN'),10,4.049340402941764e-06
('NN', 'MD', 'NN'),10,4.049340402941764e-06
('DT', 'VBP', 'WP'),10,4.049340402941764e-06
('JJ', 'VBZ', 'NNP'),10,4.049340402941764e-06
('RB', 'VBP', 'EX'),10,4.049340402941764e-06
('VBD', 'EX', 'VBP'),10,4.049340402941764e-06
('VBD', 'IN', 'MD'),10,4.049340402941764e-06
('VBG', 'RBR', 'RB'),10,4.049340402941764e-06
('PRP', 'NN', 'NNS'),10,4.049340402941764e-06
('RBR', 'DT', 'NNP'),10,4.049340402941764e-06
('RP', 'WRB', 'DT'),10,4.049340402941764e-06
('NNP', 'RP', 'NN'),10,4.049340402941764e-06
('WRB', 'DT', 'VBP'),10,4.049340402941764e-06
('WRB', 'JJ', 'MD'),10,4.049340402941764e-06
('VBZ', 'RP', 'PRP'),10,4.049340402941764e-06
('NNP', 'VBP', 'RP'),10,4.049340402941764e-06
('VBG', 'WP', 'DT'),10,4.049340402941764e-06
('NN', 'TO', 'WRB'),10,4.049340402941764e-06
('RBR', 'CC', 'VBD'),10,4.049340402941764e-06
('NNP', 'NNS', 'VB'),10,4.049340402941764e-06
('WRB', 'CD', 'VBD'),10,4.049340402941764e-06
('NNPS', 'NN', 'CC'),10,4.049340402941764e-06
('VBG', 'VBZ', 'VBN'),10,4.049340402941764e-06
('VBZ', 'NN', 'WP'),10,4.049340402941764e-06
('VBD', 'EX', 'CC'),10,4.049340402941764e-06
('JJR', 'VBZ', 'DT'),10,4.049340402941764e-06
('DT', 'VBN', 'VBP'),10,4.049340402941764e-06
('RBR', 'NN', 'PRP'),10,4.049340402941764e-06
('VBN', 'TO', 'CC'),10,4.049340402941764e-06
('VB', 'CC', 'JJR'),10,4.049340402941764e-06
('JJR', 'RB', 'VBD'),10,4.049340402941764e-06
('NNP', 'JJ', 'PRP$'),10,4.049340402941764e-06
('VB', 'EX', 'DT'),10,4.049340402941764e-06
('DT', 'VBD', 'JJR'),10,4.049340402941764e-06
('NNS', 'VB', 'TO'),10,4.049340402941764e-06
('VBD', 'VBN', 'WDT'),10,4.049340402941764e-06
('JJS', 'CD', 'NN'),10,4.049340402941764e-06
('PRP$', 'JJ', 'WRB'),10,4.049340402941764e-06
('PRP$', 'VBN', 'CC'),10,4.049340402941764e-06
('RP', 'JJ', 'DT'),10,4.049340402941764e-06
('VBZ', 'CC', 'WP'),10,4.049340402941764e-06
('EX', 'RB', 'DT'),10,4.049340402941764e-06
('WRB', 'RB', 'VBG'),10,4.049340402941764e-06
('VBD', 'NN', 'CD'),10,4.049340402941764e-06
('WRB', 'VBG', 'PRP$'),10,4.049340402941764e-06
('VBZ', 'RB', 'MD'),10,4.049340402941764e-06
('NNS', 'VBN', 'VBN'),10,4.049340402941764e-06
('RP', 'VBG', 'JJ'),10,4.049340402941764e-06
('POS', 'RB', 'RB'),10,4.049340402941764e-06
('PRP$', 'RB', 'WRB'),10,4.049340402941764e-06
('DT', 'WRB', 'RB'),10,4.049340402941764e-06
('DT', 'DT', 'CD'),10,4.049340402941764e-06
('POS', 'DT', 'NNP'),10,4.049340402941764e-06
('NN', 'CD', 'JJR'),10,4.049340402941764e-06
('WP', 'IN', 'IN'),10,4.049340402941764e-06
('VBZ', 'CD', 'POS'),10,4.049340402941764e-06
('WRB', 'RB', 'WRB'),10,4.049340402941764e-06
('IN', 'RP', 'VBG'),10,4.049340402941764e-06
('POS', 'VBP', 'VBN'),10,4.049340402941764e-06
('PRP$', 'CC', 'MD'),10,4.049340402941764e-06
('TO', 'NN', 'VBG'),10,4.049340402941764e-06
('RP', 'NNP', 'CC'),10,4.049340402941764e-06
('NN', 'NNPS', 'IN'),10,4.049340402941764e-06
('TO', 'CC', 'IN'),10,4.049340402941764e-06
('FW', 'FW', 'NNP'),10,4.049340402941764e-06
('VBZ', 'JJS', 'JJ'),10,4.049340402941764e-06
('VBG', 'WP', 'TO'),10,4.049340402941764e-06
('JJ', 'VBG', 'MD'),10,4.049340402941764e-06
('NN', 'PRP$', 'PRP'),10,4.049340402941764e-06
('CC', 'NN', 'RP'),10,4.049340402941764e-06
('RP', 'RB', 'VBN'),10,4.049340402941764e-06
('VBG', 'PRP', 'WP'),10,4.049340402941764e-06
('RB', 'PRP', 'NNS'),10,4.049340402941764e-06
('RB', 'IN', 'RP'),10,4.049340402941764e-06
('RP', 'CD', 'JJ'),10,4.049340402941764e-06
('NN', 'WRB', 'WP'),10,4.049340402941764e-06
('RP', 'VBD', 'IN'),10,4.049340402941764e-06
('JJR', 'VBP', 'PRP'),10,4.049340402941764e-06
('WDT', 'RB', 'NNP'),10,4.049340402941764e-06
('IN', 'VBZ', 'CD'),10,4.049340402941764e-06
('DT', 'PRP', 'DT'),10,4.049340402941764e-06
('DT', 'VBZ', 'CC'),10,4.049340402941764e-06
('VBP', 'PRP', 'RBS'),10,4.049340402941764e-06
('VBN', 'NNP', 'VB'),10,4.049340402941764e-06
('WDT', 'CD', 'NNS'),10,4.049340402941764e-06
('VBG', 'CD', 'POS'),10,4.049340402941764e-06
('DT', 'VBP', 'RP'),10,4.049340402941764e-06
('VBG', 'NNP', 'WP'),10,4.049340402941764e-06
('VBD', 'VBZ', 'IN'),10,4.049340402941764e-06
('NN', 'POS', 'WRB'),10,4.049340402941764e-06
('TO', 'WP', 'NNP'),10,4.049340402941764e-06
('WP', 'VBZ', 'WRB'),10,4.049340402941764e-06
('JJ', 'WP', 'JJ'),10,4.049340402941764e-06
('VBG', 'CD', 'MD'),10,4.049340402941764e-06
('RP', 'NNP', 'VB'),10,4.049340402941764e-06
('EX', 'RB', 'NNP'),10,4.049340402941764e-06
('JJ', 'VB', 'NN'),10,4.049340402941764e-06
('TO', 'WP', 'PRP$'),10,4.049340402941764e-06
('RP', 'NNS', 'RB'),10,4.049340402941764e-06
('JJR', 'VB', 'PRP'),10,4.049340402941764e-06
('DT', 'MD', 'CC'),10,4.049340402941764e-06
('VB', 'VBG', 'VBG'),10,4.049340402941764e-06
('POS', 'RB', 'PRP'),10,4.049340402941764e-06
('JJ', 'WRB', 'VBN'),10,4.049340402941764e-06
('PRP', 'WP', 'VB'),10,4.049340402941764e-06
('RB', 'NN', 'VBP'),10,4.049340402941764e-06
('RB', 'NNP', 'UH'),10,4.049340402941764e-06
('WP', 'PRP', 'IN'),10,4.049340402941764e-06
('UH', 'UH', 'PRP'),10,4.049340402941764e-06
('PRP$', 'JJ', 'WP'),10,4.049340402941764e-06
('DT', 'DT', 'PRP'),10,4.049340402941764e-06
('VBZ', 'DT', 'WP'),10,4.049340402941764e-06
('VBP', 'IN', 'WDT'),10,4.049340402941764e-06
('VBZ', 'NNS', 'VB'),10,4.049340402941764e-06
('VB', 'RB', 'RP'),10,4.049340402941764e-06
('VB', 'CD', 'TO'),10,4.049340402941764e-06
('CD', 'JJ', 'IN'),10,4.049340402941764e-06
('NN', 'RB', 'POS'),10,4.049340402941764e-06
('WP', 'VBD', 'VB'),10,4.049340402941764e-06
('NNP', 'UH', 'PRP'),10,4.049340402941764e-06
('PRP$', 'NNS', 'NNPS'),10,4.049340402941764e-06
('CC', 'NN', 'PDT'),10,4.049340402941764e-06
('WRB', 'DT', 'JJS'),10,4.049340402941764e-06
('NNP', 'VBD', 'MD'),10,4.049340402941764e-06
('VBG', 'NN', 'POS'),10,4.049340402941764e-06
('RB', 'VBZ', 'JJR'),10,4.049340402941764e-06
('VB', 'VBD', 'CC'),10,4.049340402941764e-06
('DT', 'JJR', 'MD'),10,4.049340402941764e-06
('JJ', 'DT', 'VBN'),10,4.049340402941764e-06
('RB', 'VBG', 'VBZ'),10,4.049340402941764e-06
('VBP', 'WRB', 'NNP'),10,4.049340402941764e-06
('CC', 'VBN', 'VBN'),10,4.049340402941764e-06
('WRB', 'PRP', 'CC'),10,4.049340402941764e-06
('DT', 'WP', 'DT'),10,4.049340402941764e-06
('IN', 'VBN', 'RP'),10,4.049340402941764e-06
('VBZ', 'JJR', 'PRP'),10,4.049340402941764e-06
('RB', 'JJ', 'NNPS'),10,4.049340402941764e-06
('JJ', 'CD', 'VBG'),10,4.049340402941764e-06
('DT', 'IN', 'JJS'),10,4.049340402941764e-06
('NN', 'JJS', 'JJ'),10,4.049340402941764e-06
('VBG', 'TO', 'IN'),10,4.049340402941764e-06
('JJ', 'NNP', 'NNPS'),10,4.049340402941764e-06
('DT', 'IN', 'PDT'),10,4.049340402941764e-06
('WDT', 'IN', 'CD'),10,4.049340402941764e-06
('WP$', 'NNS', 'IN'),10,4.049340402941764e-06
('NNPS', 'RB', 'IN'),10,4.049340402941764e-06
('NNP', 'WDT', 'JJ'),10,4.049340402941764e-06
('WDT', 'JJ', 'JJ'),10,4.049340402941764e-06
('VBP', 'WP', 'NNP'),10,4.049340402941764e-06
('VBD', 'CC', 'WDT'),10,4.049340402941764e-06
('VB', 'VBN', 'VB'),10,4.049340402941764e-06
('RP', 'DT', 'DT'),10,4.049340402941764e-06
('VB', 'CD', 'VBZ'),10,4.049340402941764e-06
('JJR', 'NNS', 'TO'),10,4.049340402941764e-06
('WRB', 'PRP$', 'NNP'),10,4.049340402941764e-06
('DT', 'VB', 'TO'),10,4.049340402941764e-06
('NNS', 'NN', 'VBP'),10,4.049340402941764e-06
('PRP', 'NNP', 'WDT'),10,4.049340402941764e-06
('NNS', 'PRP$', 'RB'),10,4.049340402941764e-06
('VBG', 'WRB', 'RB'),10,4.049340402941764e-06
('CC', 'JJ', 'JJR'),10,4.049340402941764e-06
('NN', 'VB', 'CD'),10,4.049340402941764e-06
('VBD', 'VBN', 'JJS'),10,4.049340402941764e-06
('VBZ', 'EX', 'RB'),10,4.049340402941764e-06
('NNPS', 'IN', 'PRP$'),10,4.049340402941764e-06
('WDT', 'VBZ', 'JJS'),10,4.049340402941764e-06
('PRP$', 'RB', 'NNS'),10,4.049340402941764e-06
('CC', 'VBG', 'WRB'),10,4.049340402941764e-06
('JJ', 'IN', 'NNPS'),10,4.049340402941764e-06
('NNS', 'PRP$', 'JJS'),10,4.049340402941764e-06
('RB', 'RB', 'RP'),10,4.049340402941764e-06
('VBP', 'VB', 'CC'),10,4.049340402941764e-06
('PRP', 'TO', 'PDT'),10,4.049340402941764e-06
('JJR', 'RBR', 'JJ'),10,4.049340402941764e-06
('UH', 'PRP$', 'NN'),10,4.049340402941764e-06
('VBZ', 'RP', 'NNS'),10,4.049340402941764e-06
('VBZ', 'VBZ', 'VBN'),10,4.049340402941764e-06
('VBD', 'JJR', 'VB'),10,4.049340402941764e-06
('VBG', 'PRP$', 'CD'),10,4.049340402941764e-06
('FW', 'FW', 'NN'),10,4.049340402941764e-06
('WDT', 'DT', 'RB'),10,4.049340402941764e-06
('VBN', 'DT', 'NNPS'),10,4.049340402941764e-06
('CC', 'VBN', 'VBP'),10,4.049340402941764e-06
('RB', 'RB', 'JJS'),10,4.049340402941764e-06
('CD', 'JJ', 'VBZ'),10,4.049340402941764e-06
('NNP', 'NN', 'RP'),10,4.049340402941764e-06
('VB', 'JJ', 'WDT'),10,4.049340402941764e-06
('VBZ', 'CD', 'RB'),10,4.049340402941764e-06
('CD', 'CC', 'PRP$'),10,4.049340402941764e-06
('CD', 'VBN', 'NNS'),10,4.049340402941764e-06
('JJ', 'VBZ', 'WP'),10,4.049340402941764e-06
('NN', 'TO', 'JJR'),10,4.049340402941764e-06
('VBD', 'VBN', 'JJR'),10,4.049340402941764e-06
('RB', 'PRP$', 'RB'),10,4.049340402941764e-06
('VBP', 'JJ', 'WDT'),10,4.049340402941764e-06
('CC', 'TO', 'WDT'),10,4.049340402941764e-06
('RBR', 'JJ', 'VBZ'),10,4.049340402941764e-06
('CC', 'NN', 'JJR'),10,4.049340402941764e-06
('NNPS', 'WP', 'VBZ'),10,4.049340402941764e-06
('NNS', 'NNS', 'VBZ'),10,4.049340402941764e-06
('WRB', 'NNP', 'POS'),10,4.049340402941764e-06
('NNP', 'DT', 'WDT'),10,4.049340402941764e-06
('VBP', 'NNP', 'VBG'),10,4.049340402941764e-06
('NNS', 'NNPS', 'VBD'),10,4.049340402941764e-06
('WRB', 'DT', 'MD'),10,4.049340402941764e-06
('WRB', 'VBP', 'NN'),10,4.049340402941764e-06
('VBZ', 'TO', 'NNS'),10,4.049340402941764e-06
('VBP', 'VBN', 'EX'),10,4.049340402941764e-06
('JJR', 'MD', 'VB'),10,4.049340402941764e-06
('JJR', 'TO', 'PRP$'),10,4.049340402941764e-06
('JJ', 'JJR', 'DT'),10,4.049340402941764e-06
('IN', 'WRB', 'VBP'),10,4.049340402941764e-06
('PRP', 'MD', 'VBN'),10,4.049340402941764e-06
('NN', 'PRP$', 'VBD'),10,4.049340402941764e-06
('VBP', 'WRB', 'MD'),10,4.049340402941764e-06
('IN', 'VBP', 'PRP$'),10,4.049340402941764e-06
('PRP$', 'VBG', 'VBZ'),10,4.049340402941764e-06
('RB', 'WP', 'PRP$'),10,4.049340402941764e-06
('VBP', 'CD', 'PRP'),10,4.049340402941764e-06
('TO', 'WDT', 'RB'),10,4.049340402941764e-06
('VBG', 'VBZ', 'IN'),10,4.049340402941764e-06
('WDT', 'VBP', 'VBZ'),10,4.049340402941764e-06
('VBZ', 'CD', 'DT'),10,4.049340402941764e-06
('PDT', 'DT', 'VBP'),10,4.049340402941764e-06
('RB', 'VBP', 'JJR'),10,4.049340402941764e-06
('DT', 'FW', 'NN'),10,4.049340402941764e-06
('NN', 'JJS', 'RB'),10,4.049340402941764e-06
('NNP', 'VB', 'NNS'),10,4.049340402941764e-06
('VBZ', 'PRP$', 'JJS'),10,4.049340402941764e-06
('MD', 'CD', 'RB'),10,4.049340402941764e-06
('VBP', 'RBS', 'RB'),10,4.049340402941764e-06
('JJS', 'NNS', 'WRB'),10,4.049340402941764e-06
('WRB', 'NNP', 'MD'),10,4.049340402941764e-06
('PRP', 'EX', 'VB'),10,4.049340402941764e-06
('VB', 'PRP', 'UH'),10,4.049340402941764e-06
('VB', 'NNP', 'RP'),10,4.049340402941764e-06
('NNS', 'PRP', 'NNS'),10,4.049340402941764e-06
('NNS', 'POS', 'NNP'),10,4.049340402941764e-06
('NNS', 'JJ', 'WRB'),10,4.049340402941764e-06
('CC', 'CD', 'WP'),10,4.049340402941764e-06
('VBP', 'DT', 'WDT'),10,4.049340402941764e-06
('PRP$', 'MD', 'DT'),10,4.049340402941764e-06
('DT', 'RBS', 'PRP'),9,3.6444063626475882e-06
('VBP', 'WRB', 'NN'),9,3.6444063626475882e-06
('DT', 'VBZ', 'WDT'),9,3.6444063626475882e-06
('PRP', 'PRP$', 'RB'),9,3.6444063626475882e-06
('DT', 'RBR', 'VBD'),9,3.6444063626475882e-06
('MD', 'NNP', 'VBD'),9,3.6444063626475882e-06
('DT', 'VBP', 'NNP'),9,3.6444063626475882e-06
('VBG', 'JJR', 'JJ'),9,3.6444063626475882e-06
('CC', 'VBG', 'JJR'),9,3.6444063626475882e-06
('IN', 'JJS', 'PRP$'),9,3.6444063626475882e-06
('PRP', 'DT', 'VB'),9,3.6444063626475882e-06
('RB', 'JJ', 'JJS'),9,3.6444063626475882e-06
('PRP', 'PRP', 'VBG'),9,3.6444063626475882e-06
('VBN', 'JJR', 'TO'),9,3.6444063626475882e-06
('JJS', 'IN', 'IN'),9,3.6444063626475882e-06
('NN', 'VBP', 'VBZ'),9,3.6444063626475882e-06
('VBN', 'JJ', 'VBZ'),9,3.6444063626475882e-06
('VBD', 'JJS', 'JJ'),9,3.6444063626475882e-06
('VBD', 'PRP$', 'VBZ'),9,3.6444063626475882e-06
('NN', 'MD', 'NNP'),9,3.6444063626475882e-06
('PRP$', 'EX', 'VBD'),9,3.6444063626475882e-06
('JJ', 'VB', 'NNS'),9,3.6444063626475882e-06
('WRB', 'JJ', 'JJR'),9,3.6444063626475882e-06
('TO', 'WDT', 'EX'),9,3.6444063626475882e-06
('WDT', 'VBD', 'EX'),9,3.6444063626475882e-06
('VBG', 'IN', 'JJR'),9,3.6444063626475882e-06
('NNPS', 'MD', 'RB'),9,3.6444063626475882e-06
('JJ', 'NNS', 'JJS'),9,3.6444063626475882e-06
('TO', 'IN', 'PRP$'),9,3.6444063626475882e-06
('JJS', 'TO', 'DT'),9,3.6444063626475882e-06
('DT', 'RBR', 'VBG'),9,3.6444063626475882e-06
('RBR', 'VBG', 'IN'),9,3.6444063626475882e-06
('VBP', 'VBG', 'JJR'),9,3.6444063626475882e-06
('DT', 'NNPS', 'VBZ'),9,3.6444063626475882e-06
('WRB', 'NN', 'TO'),9,3.6444063626475882e-06
('IN', 'WRB', 'TO'),9,3.6444063626475882e-06
('VB', 'EX', 'IN'),9,3.6444063626475882e-06
('NNS', 'NN', 'VBN'),9,3.6444063626475882e-06
('PRP$', 'JJS', 'DT'),9,3.6444063626475882e-06
('JJR', 'JJ', 'VBD'),9,3.6444063626475882e-06
('VBG', 'WDT', 'MD'),9,3.6444063626475882e-06
('VBZ', 'VBN', 'WDT'),9,3.6444063626475882e-06
('VBP', 'PRP$', 'JJS'),9,3.6444063626475882e-06
('VBZ', 'VBP', 'RB'),9,3.6444063626475882e-06
('JJS', 'VBD', 'RB'),9,3.6444063626475882e-06
('IN', 'EX', 'CC'),9,3.6444063626475882e-06
('VBD', 'NNS', 'RP'),9,3.6444063626475882e-06
('JJS', 'VBD', 'VBN'),9,3.6444063626475882e-06
('JJ', 'VBG', 'WDT'),9,3.6444063626475882e-06
('EX', 'VB', 'PRP'),9,3.6444063626475882e-06
('IN', 'NNP', 'JJS'),9,3.6444063626475882e-06
('VB', 'NNP', 'JJR'),9,3.6444063626475882e-06
('VBD', 'RBR', 'NNS'),9,3.6444063626475882e-06
('DT', 'NNP', 'RP'),9,3.6444063626475882e-06
('NNP', 'RP', 'RB'),9,3.6444063626475882e-06
('MD', 'NNS', 'VB'),9,3.6444063626475882e-06
('VBG', 'RP', 'WP'),9,3.6444063626475882e-06
('CC', 'RB', 'PDT'),9,3.6444063626475882e-06
('JJ', 'VBZ', 'CD'),9,3.6444063626475882e-06
('WDT', 'VBG', 'DT'),9,3.6444063626475882e-06
('VBN', 'EX', 'DT'),9,3.6444063626475882e-06
('CC', 'EX', 'IN'),9,3.6444063626475882e-06
('VBG', 'CC', 'VBN'),9,3.6444063626475882e-06
('IN', 'TO', 'NNS'),9,3.6444063626475882e-06
('VBZ', 'WDT', 'PRP'),9,3.6444063626475882e-06
('VB', 'WRB', 'CC'),9,3.6444063626475882e-06
('JJS', 'JJ', 'RB'),9,3.6444063626475882e-06
('DT', 'NNS', 'JJR'),9,3.6444063626475882e-06
('DT', 'RP', 'NN'),9,3.6444063626475882e-06
('WP', 'IN', 'NNS'),9,3.6444063626475882e-06
('NNP', 'EX', 'RB'),9,3.6444063626475882e-06
('VBZ', 'CC', 'NNP'),9,3.6444063626475882e-06
('WRB', 'NNS', 'MD'),9,3.6444063626475882e-06
('IN', 'RBR', 'RB'),9,3.6444063626475882e-06
('RBS', 'JJ', 'VBD'),9,3.6444063626475882e-06
('RB', 'JJS', 'CC'),9,3.6444063626475882e-06
('POS', 'RB', 'IN'),9,3.6444063626475882e-06
('VBZ', 'VB', 'JJ'),9,3.6444063626475882e-06
('PRP$', 'NN', 'JJS'),9,3.6444063626475882e-06
('WRB', 'JJ', 'RB'),9,3.6444063626475882e-06
('RB', 'RBR', 'WRB'),9,3.6444063626475882e-06
('VBG', 'NNP', 'WDT'),9,3.6444063626475882e-06
('MD', 'RB', 'CD'),9,3.6444063626475882e-06
('CD', 'VB', 'DT'),9,3.6444063626475882e-06
('NNS', 'WP', 'NNP'),9,3.6444063626475882e-06
('VB', 'WRB', 'CD'),9,3.6444063626475882e-06
('MD', 'PRP', 'NN'),9,3.6444063626475882e-06
('VBZ', 'MD', 'PRP'),9,3.6444063626475882e-06
('NNP', 'NNPS', 'NN'),9,3.6444063626475882e-06
('NN', 'NNP', 'FW'),9,3.6444063626475882e-06
('WDT', 'EX', 'VBP'),9,3.6444063626475882e-06
('FW', 'NN', 'VBD'),9,3.6444063626475882e-06
('NNP', 'POS', 'MD'),9,3.6444063626475882e-06
('JJR', 'RB', 'VB'),9,3.6444063626475882e-06
('JJ', 'WP', 'IN'),9,3.6444063626475882e-06
('DT', 'IN', 'VBD'),9,3.6444063626475882e-06
('VBZ', 'CC', 'WRB'),9,3.6444063626475882e-06
('WP', 'NN', 'TO'),9,3.6444063626475882e-06
('DT', 'VBG', 'VBZ'),9,3.6444063626475882e-06
('RP', 'WP', 'DT'),9,3.6444063626475882e-06
('POS', 'WP', 'VBP'),9,3.6444063626475882e-06
('NN', 'PRP$', 'IN'),9,3.6444063626475882e-06
('CD', 'VBP', 'NN'),9,3.6444063626475882e-06
('JJ', 'VBP', 'NNS'),9,3.6444063626475882e-06
('JJS', 'JJ', 'TO'),9,3.6444063626475882e-06
('VBG', 'RP', 'VBD'),9,3.6444063626475882e-06
('VBG', 'VBD', 'VBG'),9,3.6444063626475882e-06
('PRP', 'JJR', 'TO'),9,3.6444063626475882e-06
('RB', 'JJ', 'UH'),9,3.6444063626475882e-06
('TO', 'DT', 'VBZ'),9,3.6444063626475882e-06
('CC', 'CC', 'DT'),9,3.6444063626475882e-06
('IN', 'WP', 'CC'),9,3.6444063626475882e-06
('WDT', 'MD', 'DT'),9,3.6444063626475882e-06
('VB', 'DT', 'RP'),9,3.6444063626475882e-06
('POS', 'VBG', 'PRP'),9,3.6444063626475882e-06
('DT', 'RB', 'WRB'),9,3.6444063626475882e-06
('VBZ', 'VBD', 'NN'),9,3.6444063626475882e-06
('JJS', 'CC', 'NN'),9,3.6444063626475882e-06
('WDT', 'PRP', 'CC'),9,3.6444063626475882e-06
('NNS', 'CD', 'RB'),9,3.6444063626475882e-06
('VBN', 'VBG', 'PDT'),9,3.6444063626475882e-06
('EX', 'NNP', 'PRP'),9,3.6444063626475882e-06
('PRP', 'VB', 'UH'),9,3.6444063626475882e-06
('DT', 'WRB', 'IN'),9,3.6444063626475882e-06
('RBR', 'VB', 'PRP$'),9,3.6444063626475882e-06
('DT', 'VBZ', 'JJR'),9,3.6444063626475882e-06
('PRP', 'NNP', 'VBN'),9,3.6444063626475882e-06
('POS', 'NNS', 'MD'),9,3.6444063626475882e-06
('VBG', 'RBR', 'JJ'),9,3.6444063626475882e-06
('VBZ', 'DT', 'NNPS'),9,3.6444063626475882e-06
('VBZ', 'WP', 'NNS'),9,3.6444063626475882e-06
('VBG', 'VBN', 'CD'),9,3.6444063626475882e-06
('PRP$', 'VBD', 'IN'),9,3.6444063626475882e-06
('VB', 'RP', 'VB'),9,3.6444063626475882e-06
('CD', 'VBN', 'CC'),9,3.6444063626475882e-06
('WRB', 'WRB', 'PRP'),9,3.6444063626475882e-06
('VBP', 'TO', 'JJ'),9,3.6444063626475882e-06
('PRP', 'VBG', 'WRB'),9,3.6444063626475882e-06
('VBD', 'VBP', 'DT'),9,3.6444063626475882e-06
('IN', 'PRP', 'FW'),9,3.6444063626475882e-06
('RB', 'PRP', 'VBN'),9,3.6444063626475882e-06
('POS', 'NNS', 'PRP$'),9,3.6444063626475882e-06
('RB', 'VBN', 'RBR'),9,3.6444063626475882e-06
('VB', 'NNP', 'WDT'),9,3.6444063626475882e-06
