('IN', 'DT', 'NN'),880,0.027776024240893885
('TO', 'RB', 'VB'),2,6.312732782021337e-05
('VB', 'IN', 'WRB'),2,6.312732782021337e-05
('CC', 'PRP', 'IN'),2,6.312732782021337e-05
('NN', 'RBR', 'VB'),2,6.312732782021337e-05
('VBP', 'JJ', 'IN'),2,6.312732782021337e-05
('UH', 'UH', 'PRP'),2,6.312732782021337e-05
('RP', 'PRP', 'VBZ'),2,6.312732782021337e-05
('JJ', 'RB', 'CC'),2,6.312732782021337e-05
('CC', 'JJ', 'RB'),2,6.312732782021337e-05
('VBD', 'DT', 'DT'),2,6.312732782021337e-05
('DT', 'DT', 'PRP'),2,6.312732782021337e-05
('VBG', 'TO', 'NNS'),2,6.312732782021337e-05
('JJ', 'PRP$', 'NN'),2,6.312732782021337e-05
('IN', 'WP', 'NN'),2,6.312732782021337e-05
('CC', 'JJ', 'DT'),2,6.312732782021337e-05
('VBD', 'RB', 'RBR'),2,6.312732782021337e-05
('TO', 'NNP', 'RB'),2,6.312732782021337e-05
('PRP', 'DT', 'DT'),2,6.312732782021337e-05
('NNS', 'VBN', 'NNS'),2,6.312732782021337e-05
('IN', 'DT', 'VBN'),2,6.312732782021337e-05
('NN', 'DT', 'RB'),2,6.312732782021337e-05
('CD', 'NNS', 'CD'),2,6.312732782021337e-05
('VBP', 'NNP', 'PRP'),2,6.312732782021337e-05
('VBG', 'DT', 'VBG'),2,6.312732782021337e-05
('CD', 'PRP', 'MD'),2,6.312732782021337e-05
('VB', 'VBG', 'VBD'),2,6.312732782021337e-05
('WP', 'VBD', 'NNP'),2,6.312732782021337e-05
('MD', 'VB', 'NNS'),2,6.312732782021337e-05
('POS', 'NNP', 'NNP'),2,6.312732782021337e-05
('IN', 'WRB', 'JJ'),2,6.312732782021337e-05
('JJ', 'PRP$', 'NNS'),2,6.312732782021337e-05
('NNS', 'VBD', 'WRB'),2,6.312732782021337e-05
('VBD', 'PRP', 'WRB'),2,6.312732782021337e-05
('WRB', 'JJ', 'NNP'),2,6.312732782021337e-05
('VBD', 'NNP', 'CD'),2,6.312732782021337e-05
('WRB', 'JJ', 'PRP'),2,6.312732782021337e-05
('IN', 'VBD', 'PRP$'),2,6.312732782021337e-05
('CC', 'NNP', 'EX'),2,6.312732782021337e-05
('NN', 'VBN', 'RP'),2,6.312732782021337e-05
('NNP', 'POS', 'JJ'),2,6.312732782021337e-05
('POS', 'JJ', 'NN'),2,6.312732782021337e-05
('DT', 'RBR', 'NNS'),2,6.312732782021337e-05
('VBZ', 'IN', 'NNP'),2,6.312732782021337e-05
('VB', 'NN', 'JJ'),2,6.312732782021337e-05
('NNP', 'NNP', 'MD'),2,6.312732782021337e-05
('PRP', 'VBD', 'RBR'),2,6.312732782021337e-05
('VBD', 'RBR', 'DT'),2,6.312732782021337e-05
('RBR', 'DT', 'NN'),2,6.312732782021337e-05
('RB', 'WP', 'MD'),2,6.312732782021337e-05
('PRP', 'CD', 'VBD'),2,6.312732782021337e-05
('CC', 'JJ', 'TO'),2,6.312732782021337e-05
('PRP', 'TO', 'DT'),2,6.312732782021337e-05
('PDT', 'DT', 'JJ'),2,6.312732782021337e-05
('VBD', 'WRB', 'NNP'),2,6.312732782021337e-05
('VBD', 'IN', 'NNS'),2,6.312732782021337e-05
('PRP', 'NNP', 'VBN'),2,6.312732782021337e-05
('NN', 'NNS', 'JJ'),2,6.312732782021337e-05
('JJ', 'TO', 'DT'),2,6.312732782021337e-05
('WP', 'VBZ', 'PRP'),2,6.312732782021337e-05
('PRP', 'WRB', 'RB'),2,6.312732782021337e-05
('WRB', 'RB', 'DT'),2,6.312732782021337e-05
('VBD', 'NNS', 'RB'),2,6.312732782021337e-05
('VBZ', 'VBN', 'TO'),2,6.312732782021337e-05
('PRP$', 'CC', 'DT'),2,6.312732782021337e-05
('NNS', 'RB', 'TO'),2,6.312732782021337e-05
('VBN', 'CD', 'IN'),2,6.312732782021337e-05
('VB', 'IN', 'NNS'),2,6.312732782021337e-05
('NN', 'RBR', 'RB'),2,6.312732782021337e-05
('RBR', 'RB', 'PRP'),2,6.312732782021337e-05
('VB', 'NN', 'TO'),2,6.312732782021337e-05
('PRP$', 'PRP', 'VBD'),2,6.312732782021337e-05
('TO', 'PRP', 'VBP'),2,6.312732782021337e-05
('NNP', 'NNP', 'UH'),2,6.312732782021337e-05
('UH', 'DT', 'NN'),2,6.312732782021337e-05
('RB', 'TO', 'WRB'),2,6.312732782021337e-05
('VBG', 'CC', 'VBD'),2,6.312732782021337e-05
('RBR', 'TO', 'VB'),2,6.312732782021337e-05
('VBD', 'VBD', 'IN'),2,6.312732782021337e-05
('IN', 'MD', 'VB'),2,6.312732782021337e-05
('CC', 'NNP', 'NN'),2,6.312732782021337e-05
('NNP', 'NN', 'WRB'),2,6.312732782021337e-05
('VBN', 'RB', 'NNP'),2,6.312732782021337e-05
('CD', 'NNS', 'WDT'),2,6.312732782021337e-05
('CD', 'VBN', 'IN'),2,6.312732782021337e-05
('VBD', 'WP', 'NN'),2,6.312732782021337e-05
('CC', 'VB', 'CC'),2,6.312732782021337e-05
('NN', 'WP', 'PRP'),2,6.312732782021337e-05
('NN', 'VB', 'WRB'),2,6.312732782021337e-05
('NNP', 'DT', 'PRP'),2,6.312732782021337e-05
('PRP$', 'NNS', 'JJ'),2,6.312732782021337e-05
('VBD', 'NNPS', 'DT'),2,6.312732782021337e-05
('IN', 'EX', 'NNS'),2,6.312732782021337e-05
('EX', 'NNS', 'VBD'),2,6.312732782021337e-05
('VBG', 'NNS', 'RB'),2,6.312732782021337e-05
('VBD', 'IN', 'EX'),2,6.312732782021337e-05
('RB', 'VBD', 'WRB'),2,6.312732782021337e-05
('NN', 'RP', 'NNP'),2,6.312732782021337e-05
('VBN', 'PRP$', 'IN'),2,6.312732782021337e-05
('VBG', 'NN', 'TO'),2,6.312732782021337e-05
('VBD', 'NNP', 'TO'),2,6.312732782021337e-05
('RB', 'VBD', 'VBN'),2,6.312732782021337e-05
('NN', 'NNS', 'WRB'),2,6.312732782021337e-05
('RBR', 'RB', 'IN'),2,6.312732782021337e-05
('RB', 'PDT', 'DT'),2,6.312732782021337e-05
('VBN', 'VBN', 'RP'),2,6.312732782021337e-05
('NNP', 'PRP', 'IN'),2,6.312732782021337e-05
('VB', 'NNS', 'RB'),2,6.312732782021337e-05
('RB', 'NNP', 'EX'),2,6.312732782021337e-05
('EX', 'VBD', 'TO'),2,6.312732782021337e-05
('IN', 'DT', 'TO'),2,6.312732782021337e-05
('DT', 'TO', 'VB'),2,6.312732782021337e-05
('TO', 'NNP', 'TO'),2,6.312732782021337e-05
('WP', 'VBZ', 'RB'),2,6.312732782021337e-05
('CD', 'RB', 'RB'),2,6.312732782021337e-05
('RB', 'TO', 'PRP$'),2,6.312732782021337e-05
('IN', 'PRP$', 'JJS'),2,6.312732782021337e-05
('NNP', 'WDT', 'NN'),2,6.312732782021337e-05
('WDT', 'NN', 'NNP'),2,6.312732782021337e-05
('IN', 'NNP', 'VBP'),2,6.312732782021337e-05
('VBD', 'PRP', 'WP'),2,6.312732782021337e-05
('RB', 'NN', 'NN'),2,6.312732782021337e-05
('NNP', 'JJ', 'IN'),2,6.312732782021337e-05
('PRP$', 'NN', 'VBN'),2,6.312732782021337e-05
('NNP', 'IN', 'RB'),2,6.312732782021337e-05
('NN', 'WRB', 'IN'),2,6.312732782021337e-05
('NNP', 'WRB', 'MD'),2,6.312732782021337e-05
('NNP', 'NNS', 'VBD'),2,6.312732782021337e-05
('RP', 'NN', 'IN'),2,6.312732782021337e-05
('WRB', 'PRP', 'NNS'),2,6.312732782021337e-05
('PRP', 'NNS', 'WRB'),2,6.312732782021337e-05
('VBD', 'PRP', 'NNPS'),2,6.312732782021337e-05
('WDT', 'NN', 'IN'),2,6.312732782021337e-05
('IN', 'JJ', 'TO'),2,6.312732782021337e-05
('WP', 'IN', 'DT'),2,6.312732782021337e-05
('PRP', 'IN', 'RB'),2,6.312732782021337e-05
('VBP', 'IN', 'NNP'),2,6.312732782021337e-05
('DT', 'VBD', 'WP'),2,6.312732782021337e-05
('VBD', 'WRB', 'TO'),2,6.312732782021337e-05
('VBP', 'VB', 'IN'),2,6.312732782021337e-05
('NNP', 'RB', 'VBG'),2,6.312732782021337e-05
('IN', 'PRP', 'EX'),2,6.312732782021337e-05
('RB', 'MD', 'DT'),2,6.312732782021337e-05
('WRB', 'JJ', 'DT'),2,6.312732782021337e-05
('NNP', 'RB', 'CC'),2,6.312732782021337e-05
('VB', 'JJ', 'DT'),2,6.312732782021337e-05
('VBD', 'VBP', 'PRP'),2,6.312732782021337e-05
('RB', 'VBP', 'WP'),2,6.312732782021337e-05
('IN', 'NNP', 'VBN'),2,6.312732782021337e-05
('VBP', 'DT', 'NNS'),2,6.312732782021337e-05
('VBD', 'VBN', 'NNS'),2,6.312732782021337e-05
('VBD', 'NNS', 'DT'),2,6.312732782021337e-05
('PRP', 'VBZ', 'RBR'),2,6.312732782021337e-05
('RBR', 'JJ', 'IN'),2,6.312732782021337e-05
('CC', 'VBP', 'RB'),2,6.312732782021337e-05
('VBN', 'VBD', 'VBN'),2,6.312732782021337e-05
('VBN', 'VBN', 'PRP'),2,6.312732782021337e-05
('CD', 'NNPS', 'PRP'),2,6.312732782021337e-05
('MD', 'PRP', 'NNP'),2,6.312732782021337e-05
('VBP', 'IN', 'RB'),2,6.312732782021337e-05
('JJ', 'NNS', 'MD'),2,6.312732782021337e-05
('TO', 'CD', 'DT'),2,6.312732782021337e-05
('PRP$', 'NNP', 'TO'),2,6.312732782021337e-05
('VBZ', 'NN', 'NNP'),2,6.312732782021337e-05
('VBP', 'WRB', 'PRP'),2,6.312732782021337e-05
('VBN', 'RB', 'TO'),2,6.312732782021337e-05
('VBD', 'EX', 'VBD'),2,6.312732782021337e-05
('VBD', 'CC', 'DT'),2,6.312732782021337e-05
('VBP', 'VBG', 'NNP'),2,6.312732782021337e-05
('VBD', 'VB', 'TO'),2,6.312732782021337e-05
('VBD', 'NNS', 'VBN'),2,6.312732782021337e-05
('NN', 'NNS', 'CD'),2,6.312732782021337e-05
('VBZ', 'NNP', 'JJ'),2,6.312732782021337e-05
('JJS', 'IN', 'NN'),2,6.312732782021337e-05
('DT', 'IN', 'PRP$'),2,6.312732782021337e-05
('RB', 'WP', 'VBD'),2,6.312732782021337e-05
('PRP', 'NNP', 'JJ'),2,6.312732782021337e-05
('NNS', 'NN', 'PRP'),2,6.312732782021337e-05
('VBP', 'NNS', 'PRP'),2,6.312732782021337e-05
('VBZ', 'VBG', 'TO'),2,6.312732782021337e-05
('DT', 'JJR', 'NNS'),2,6.312732782021337e-05
('PRP', 'VBD', 'MD'),2,6.312732782021337e-05
('VBP', 'NNS', 'IN'),2,6.312732782021337e-05
('VBD', 'TO', 'IN'),2,6.312732782021337e-05
('RB', 'VBG', 'PRP$'),2,6.312732782021337e-05
('VBP', 'RP', 'PRP'),2,6.312732782021337e-05
('VBG', 'WP', 'VBD'),2,6.312732782021337e-05
('DT', 'VBD', 'VBN'),2,6.312732782021337e-05
('VB', 'VBN', 'JJ'),2,6.312732782021337e-05
('JJ', 'RB', 'VB'),2,6.312732782021337e-05
('PRP$', 'NNS', 'WRB'),2,6.312732782021337e-05
('WRB', 'VBD', 'PRP$'),2,6.312732782021337e-05
('IN', 'NNP', 'WP'),2,6.312732782021337e-05
('NN', 'NNP', 'RP'),2,6.312732782021337e-05
('NNP', 'RP', 'DT'),2,6.312732782021337e-05
('NNP', 'VB', 'IN'),2,6.312732782021337e-05
('VBD', 'UH', 'VB'),2,6.312732782021337e-05
('WRB', 'PRP$', 'NN'),2,6.312732782021337e-05
('VBD', 'WRB', 'DT'),2,6.312732782021337e-05
('VBN', 'RB', 'JJ'),2,6.312732782021337e-05
('VBZ', 'DT', 'EX'),2,6.312732782021337e-05
('DT', 'EX', 'VBZ'),2,6.312732782021337e-05
('EX', 'VBZ', 'TO'),2,6.312732782021337e-05
('JJ', 'PRP', 'RB'),2,6.312732782021337e-05
('VBZ', 'JJR', 'IN'),2,6.312732782021337e-05
('RB', 'MD', 'VB'),2,6.312732782021337e-05
('VBD', 'UH', 'DT'),2,6.312732782021337e-05
('RB', 'VBP', 'IN'),2,6.312732782021337e-05
('VBP', 'IN', 'JJ'),2,6.312732782021337e-05
('VBN', 'DT', 'IN'),2,6.312732782021337e-05
('NNP', 'WRB', 'NN'),2,6.312732782021337e-05
('RB', 'IN', 'EX'),2,6.312732782021337e-05
('NN', 'CD', 'DT'),2,6.312732782021337e-05
('NNP', 'CC', 'RB'),2,6.312732782021337e-05
('RB', 'WRB', 'DT'),2,6.312732782021337e-05
('WDT', 'DT', 'NN'),2,6.312732782021337e-05
('JJ', 'NN', 'VBN'),2,6.312732782021337e-05
('CC', 'NN', 'NNS'),2,6.312732782021337e-05
('NN', 'CC', 'NNS'),2,6.312732782021337e-05
('CC', 'NNS', 'VBD'),2,6.312732782021337e-05
('IN', 'VB', 'PRP'),2,6.312732782021337e-05
('VBP', 'IN', 'TO'),2,6.312732782021337e-05
('NN', 'RB', 'WP'),2,6.312732782021337e-05
('CC', 'VB', 'NNP'),2,6.312732782021337e-05
('MD', 'VB', 'CD'),2,6.312732782021337e-05
('VBG', 'VBG', 'IN'),2,6.312732782021337e-05
('NN', 'VBP', 'DT'),2,6.312732782021337e-05
('JJ', 'JJ', 'PRP'),2,6.312732782021337e-05
('DT', 'NNPS', 'RB'),2,6.312732782021337e-05
('NNPS', 'RB', 'IN'),2,6.312732782021337e-05
('VBZ', 'VB', 'DT'),2,6.312732782021337e-05
('NNS', 'NN', 'NNS'),2,6.312732782021337e-05
('CC', 'VBP', 'DT'),2,6.312732782021337e-05
('DT', 'RB', 'VBN'),2,6.312732782021337e-05
('VBP', 'JJS', 'IN'),2,6.312732782021337e-05
('NN', 'CD', 'JJ'),2,6.312732782021337e-05
('CC', 'VBN', 'PRP'),2,6.312732782021337e-05
('VBD', 'NNP', 'DT'),2,6.312732782021337e-05
('PRP', 'JJ', 'IN'),2,6.312732782021337e-05
('TO', 'DT', 'IN'),2,6.312732782021337e-05
('PRP', 'NNP', 'DT'),2,6.312732782021337e-05
('NNP', 'DT', 'VBZ'),2,6.312732782021337e-05
('RB', 'DT', 'JJS'),2,6.312732782021337e-05
('IN', 'NNS', 'VB'),2,6.312732782021337e-05
('NNP', 'VBD', 'WRB'),2,6.312732782021337e-05
('RB', 'JJR', 'IN'),2,6.312732782021337e-05
('CC', 'VB', 'JJ'),2,6.312732782021337e-05
('VBG', 'IN', 'RB'),2,6.312732782021337e-05
('VB', 'PRP', 'VBN'),2,6.312732782021337e-05
('TO', 'PRP$', 'IN'),2,6.312732782021337e-05
('NNP', 'PRP', 'VB'),2,6.312732782021337e-05
('PRP', 'VB', 'WP'),2,6.312732782021337e-05
('DT', 'VBG', 'DT'),2,6.312732782021337e-05
('PRP', 'RB', 'VBN'),2,6.312732782021337e-05
('RB', 'NNP', 'MD'),2,6.312732782021337e-05
('VBD', 'WRB', 'RB'),2,6.312732782021337e-05
('WRB', 'RB', 'PRP'),2,6.312732782021337e-05
('VBG', 'VB', 'DT'),2,6.312732782021337e-05
('VB', 'PRP$', 'VBG'),2,6.312732782021337e-05
('VBP', 'DT', 'IN'),2,6.312732782021337e-05
('VBP', 'PRP', 'PRP$'),2,6.312732782021337e-05
('NNP', 'DT', 'RB'),2,6.312732782021337e-05
('VBD', 'RB', 'EX'),2,6.312732782021337e-05
('VBD', 'NNS', 'NN'),2,6.312732782021337e-05
('NNP', 'NN', 'EX'),2,6.312732782021337e-05
('JJ', 'VBD', 'VBN'),2,6.312732782021337e-05
('JJ', 'VBN', 'JJ'),2,6.312732782021337e-05
('NNS', 'VBD', 'PRP$'),2,6.312732782021337e-05
('JJR', 'NN', 'PRP'),2,6.312732782021337e-05
('VBG', 'RB', 'VBD'),2,6.312732782021337e-05
('NNS', 'JJ', 'JJ'),2,6.312732782021337e-05
('CD', 'NN', 'NNP'),2,6.312732782021337e-05
('CC', 'NN', 'NNP'),2,6.312732782021337e-05
('VB', 'JJ', 'NNP'),2,6.312732782021337e-05
('NNP', 'NN', 'VBG'),2,6.312732782021337e-05
('NNP', 'NNP', 'RP'),2,6.312732782021337e-05
('VBN', 'JJ', 'TO'),2,6.312732782021337e-05
('JJ', 'TO', 'PRP'),2,6.312732782021337e-05
('NN', 'PRP', 'VBN'),2,6.312732782021337e-05
('DT', 'JJR', 'NN'),2,6.312732782021337e-05
('NNPS', 'IN', 'PRP$'),2,6.312732782021337e-05
('DT', 'JJR', 'IN'),2,6.312732782021337e-05
('VBD', 'PRP$', 'NNP'),2,6.312732782021337e-05
('VBD', 'NNS', 'NNP'),2,6.312732782021337e-05
('NNS', 'NNP', 'CC'),2,6.312732782021337e-05
('VBD', 'VBN', 'EX'),2,6.312732782021337e-05
('VBN', 'EX', 'VBD'),2,6.312732782021337e-05
('PRP', 'PRP', 'DT'),2,6.312732782021337e-05
('VBP', 'JJ', 'RB'),2,6.312732782021337e-05
('NNP', 'VBN', 'DT'),2,6.312732782021337e-05
('JJ', 'NNP', 'NNS'),2,6.312732782021337e-05
('VBD', 'WP', 'VBP'),2,6.312732782021337e-05
('PRP', 'RB', 'WP'),2,6.312732782021337e-05
('VBD', 'IN', 'WP'),2,6.312732782021337e-05
('NN', 'WP', 'MD'),2,6.312732782021337e-05
('VBN', 'PRP$', 'JJ'),2,6.312732782021337e-05
('JJ', 'RB', 'NN'),2,6.312732782021337e-05
('RB', 'NN', 'NNP'),2,6.312732782021337e-05
('VBG', 'RB', 'NN'),2,6.312732782021337e-05
('NNP', 'VBD', 'MD'),2,6.312732782021337e-05
('JJ', 'MD', 'PRP'),2,6.312732782021337e-05
('PRP$', 'NNP', 'VBG'),2,6.312732782021337e-05
('PRP', 'RB', 'MD'),2,6.312732782021337e-05
('PRP', 'RB', 'TO'),2,6.312732782021337e-05
('VBG', 'NN', 'VBG'),2,6.312732782021337e-05
('VB', 'PRP$', 'DT'),2,6.312732782021337e-05
('RB', 'VBD', 'CC'),2,6.312732782021337e-05
('IN', 'NN', 'CD'),2,6.312732782021337e-05
('PRP$', 'PRP$', 'NN'),2,6.312732782021337e-05
('EX', 'VBD', 'JJR'),2,6.312732782021337e-05
('RB', 'NNP', 'VBG'),2,6.312732782021337e-05
('VBD', 'RB', 'NNS'),2,6.312732782021337e-05
('VBN', 'NNP', 'IN'),2,6.312732782021337e-05
('VBD', 'VBN', 'RBR'),2,6.312732782021337e-05
('JJ', 'RBR', 'IN'),2,6.312732782021337e-05
('RBR', 'IN', 'DT'),2,6.312732782021337e-05
('VBN', 'PRP', 'PRP'),2,6.312732782021337e-05
('VBP', 'VBN', 'JJ'),2,6.312732782021337e-05
('JJ', 'VBD', 'TO'),2,6.312732782021337e-05
('IN', 'NNPS', 'VBD'),2,6.312732782021337e-05
('NN', 'VBG', 'VBN'),2,6.312732782021337e-05
('CC', 'CD', 'DT'),2,6.312732782021337e-05
('PRP', 'MD', 'CC'),2,6.312732782021337e-05
('NNS', 'MD', 'PRP'),2,6.312732782021337e-05
('CD', 'PRP', 'VBZ'),2,6.312732782021337e-05
('VBZ', 'JJ', 'CC'),2,6.312732782021337e-05
('VBZ', 'IN', 'NN'),2,6.312732782021337e-05
('NN', 'PRP', 'VB'),2,6.312732782021337e-05
('RB', 'VBN', 'TO'),2,6.312732782021337e-05
('NN', 'NN', 'VBZ'),2,6.312732782021337e-05
('VBG', 'JJ', 'JJ'),2,6.312732782021337e-05
('RB', 'RBR', 'IN'),2,6.312732782021337e-05
('NNP', 'EX', 'DT'),2,6.312732782021337e-05
('NN', 'WRB', 'NN'),2,6.312732782021337e-05
('NNPS', 'VBD', 'VBG'),2,6.312732782021337e-05
('PRP', 'DT', 'NNPS'),2,6.312732782021337e-05
('NNPS', 'VBD', 'NNP'),2,6.312732782021337e-05
('RB', 'DT', 'NNPS'),2,6.312732782021337e-05
('NNP', 'JJ', 'DT'),2,6.312732782021337e-05
('VBD', 'DT', 'NNPS'),2,6.312732782021337e-05
('NNP', 'NN', 'WP'),2,6.312732782021337e-05
('NN', 'DT', 'VBG'),2,6.312732782021337e-05
('NN', 'RP', 'NN'),2,6.312732782021337e-05
('VBD', 'JJ', 'VBG'),2,6.312732782021337e-05
('VBZ', 'JJ', 'VBP'),2,6.312732782021337e-05
('VB', 'RP', 'JJ'),2,6.312732782021337e-05
('IN', 'IN', 'RB'),2,6.312732782021337e-05
('DT', 'NNP', 'WP'),2,6.312732782021337e-05
('NNP', 'NN', 'VBP'),2,6.312732782021337e-05
('IN', 'NNP', 'CD'),2,6.312732782021337e-05
('CC', 'NNP', 'IN'),2,6.312732782021337e-05
('VBP', 'JJ', 'TO'),2,6.312732782021337e-05
('JJ', 'VBD', 'RP'),2,6.312732782021337e-05
('DT', 'JJR', 'JJ'),2,6.312732782021337e-05
('CD', 'NNPS', 'VBN'),2,6.312732782021337e-05
('NNPS', 'VBN', 'IN'),2,6.312732782021337e-05
('VBN', 'JJ', 'VBG'),2,6.312732782021337e-05
('VBD', 'CD', 'JJ'),2,6.312732782021337e-05
('JJ', 'NNP', 'RB'),2,6.312732782021337e-05
('JJ', 'VBD', 'PRP$'),2,6.312732782021337e-05
('JJ', 'DT', 'CD'),2,6.312732782021337e-05
('JJ', 'CC', 'CD'),2,6.312732782021337e-05
('JJ', 'VBG', 'NNP'),2,6.312732782021337e-05
('VBG', 'NNP', 'JJ'),2,6.312732782021337e-05
('IN', 'NNS', 'VBN'),2,6.312732782021337e-05
('JJ', 'NNPS', 'VBD'),2,6.312732782021337e-05
('CC', 'VB', 'NNS'),2,6.312732782021337e-05
('NNP', 'CC', 'VBP'),2,6.312732782021337e-05
('NNS', 'NNPS', 'PRP'),2,6.312732782021337e-05
('PRP', 'JJ', 'NNP'),2,6.312732782021337e-05
('VBG', 'NNP', 'VBZ'),2,6.312732782021337e-05
('NNS', 'UH', 'PRP'),2,6.312732782021337e-05
('RB', 'WP', 'DT'),2,6.312732782021337e-05
('TO', 'VB', 'CD'),2,6.312732782021337e-05
('VBP', 'VBP', 'DT'),2,6.312732782021337e-05
('NNPS', 'VBD', 'VBN'),2,6.312732782021337e-05
('NNS', 'NNPS', 'VBD'),2,6.312732782021337e-05
('VBP', 'UH', 'VBD'),2,6.312732782021337e-05
('RB', 'PRP', 'PRP'),2,6.312732782021337e-05
('VBN', 'NNP', 'JJ'),2,6.312732782021337e-05
('DT', 'VBN', 'NN'),2,6.312732782021337e-05
('JJ', 'NNS', 'EX'),2,6.312732782021337e-05
('NN', 'JJ', 'DT'),2,6.312732782021337e-05
('VBD', 'NNP', 'VBZ'),2,6.312732782021337e-05
('DT', 'VBP', 'JJ'),2,6.312732782021337e-05
('JJ', 'TO', 'NN'),2,6.312732782021337e-05
('CC', 'IN', 'VBG'),2,6.312732782021337e-05
('DT', 'NNP', 'TO'),2,6.312732782021337e-05
('VBZ', 'VBN', 'VBG'),2,6.312732782021337e-05
('RB', 'VBZ', 'IN'),2,6.312732782021337e-05
('CD', 'DT', 'NNP'),2,6.312732782021337e-05
('NNS', 'CC', 'IN'),2,6.312732782021337e-05
('JJ', 'NNP', 'JJ'),2,6.312732782021337e-05
('VB', 'DT', 'WP'),2,6.312732782021337e-05
('DT', 'WP', 'PRP'),2,6.312732782021337e-05
('NNP', 'VB', 'NNP'),2,6.312732782021337e-05
('RB', 'WRB', 'RB'),2,6.312732782021337e-05
('IN', 'WRB', 'NNP'),2,6.312732782021337e-05
('WRB', 'RB', 'NNP'),2,6.312732782021337e-05
('IN', 'NNP', 'NNPS'),2,6.312732782021337e-05
('NNP', 'NNPS', 'IN'),2,6.312732782021337e-05
('PRP', 'VBP', 'JJR'),2,6.312732782021337e-05
('VBP', 'JJR', 'IN'),2,6.312732782021337e-05
('DT', 'VBZ', 'PRP'),2,6.312732782021337e-05
('VBZ', 'PRP', 'RB'),2,6.312732782021337e-05
('DT', 'VBZ', 'RB'),2,6.312732782021337e-05
('NNP', 'VBZ', 'VBN'),2,6.312732782021337e-05
('RB', 'VBG', 'VBG'),2,6.312732782021337e-05
('IN', 'RB', 'VBN'),2,6.312732782021337e-05
('NNPS', 'PRP', 'VBP'),2,6.312732782021337e-05
('JJ', 'VBN', 'WP'),2,6.312732782021337e-05
('IN', 'VBG', 'NN'),2,6.312732782021337e-05
('VBZ', 'PRP', 'VBP'),2,6.312732782021337e-05
('RB', 'DT', 'VBZ'),2,6.312732782021337e-05
('VBG', 'PRP', 'NNP'),2,6.312732782021337e-05
('VBG', 'NNP', 'VBG'),2,6.312732782021337e-05
('VBN', 'PRP', 'VBN'),2,6.312732782021337e-05
('IN', 'PRP$', 'PRP'),2,6.312732782021337e-05
('CD', 'NNPS', 'DT'),2,6.312732782021337e-05
('VBZ', 'VBN', 'RB'),2,6.312732782021337e-05
('POS', 'NNS', 'RB'),1,3.156366391010668e-05
('NNS', 'CC', 'PDT'),1,3.156366391010668e-05
('VB', 'RP', 'VB'),1,3.156366391010668e-05
('RP', 'VB', 'IN'),1,3.156366391010668e-05
('VB', 'VBG', 'RP'),1,3.156366391010668e-05
('NN', 'VB', 'POS'),1,3.156366391010668e-05
('VB', 'POS', 'VB'),1,3.156366391010668e-05
('POS', 'VB', 'VBG'),1,3.156366391010668e-05
('CC', 'IN', 'CD'),1,3.156366391010668e-05
('IN', 'PRP', 'WDT'),1,3.156366391010668e-05
('PRP', 'WDT', 'VBP'),1,3.156366391010668e-05
('WDT', 'VBP', 'RP'),1,3.156366391010668e-05
('MD', 'VBN', 'TO'),1,3.156366391010668e-05
('RB', 'PRP', 'VBG'),1,3.156366391010668e-05
('VBG', 'NN', 'WRB'),1,3.156366391010668e-05
('VBD', 'NN', 'MD'),1,3.156366391010668e-05
('CC', 'RB', 'PRP$'),1,3.156366391010668e-05
('MD', 'PRP', 'VBG'),1,3.156366391010668e-05
('DT', 'PRP', 'CC'),1,3.156366391010668e-05
('PRP', 'VBG', 'JJR'),1,3.156366391010668e-05
('VBG', 'JJR', 'RB'),1,3.156366391010668e-05
('JJR', 'RB', 'CC'),1,3.156366391010668e-05
('NN', 'VBZ', 'VB'),1,3.156366391010668e-05
('VBZ', 'VB', 'RB'),1,3.156366391010668e-05
('PRP', 'MD', 'TO'),1,3.156366391010668e-05
('MD', 'TO', 'VB'),1,3.156366391010668e-05
('VB', 'VBN', 'NNS'),1,3.156366391010668e-05
('VBN', 'NNS', 'VBP'),1,3.156366391010668e-05
('PRP', 'RB', 'WRB'),1,3.156366391010668e-05
('PRP', 'PRP', 'RB'),1,3.156366391010668e-05
('CC', 'PRP', 'VBN'),1,3.156366391010668e-05
('PRP', 'VBN', 'PRP$'),1,3.156366391010668e-05
('NN', 'JJ', 'VBZ'),1,3.156366391010668e-05
('VBG', 'PRP', 'RP'),1,3.156366391010668e-05
('VBP', 'IN', 'WRB'),1,3.156366391010668e-05
('VBG', 'RP', 'TO'),1,3.156366391010668e-05
('VBD', 'VBN', 'PDT'),1,3.156366391010668e-05
('NN', 'JJS', 'NNS'),1,3.156366391010668e-05
('JJS', 'NNS', 'MD'),1,3.156366391010668e-05
('NNS', 'MD', 'RB'),1,3.156366391010668e-05
('RB', 'IN', 'JJR'),1,3.156366391010668e-05
('VBP', 'TO', 'DT'),1,3.156366391010668e-05
('PRP', 'VBZ', 'CC'),1,3.156366391010668e-05
('VBZ', 'CC', 'PRP$'),1,3.156366391010668e-05
('NN', 'IN', 'PDT'),1,3.156366391010668e-05
('VBD', 'EX', 'VBG'),1,3.156366391010668e-05
('JJ', 'NNP', 'VBG'),1,3.156366391010668e-05
('VB', 'VBG', 'CC'),1,3.156366391010668e-05
('PRP', 'CC', 'NN'),1,3.156366391010668e-05
